System,Title,Status,result,iStatus,Detail,Open Date,Closed Date,Status
10.23.67.85,MBSS-OS-Red Hat Linux  43 - 1.6.1.4 Ensure SETroubleshoot is not installed,WARNING,"""MBSS-OS-Red Hat Linux  43 - 1.6.1.4 Ensure SETroubleshoot is not installed"" : [WARNING] The SETroubleshoot service notifies desktop users of SELinux denials through a user-friendly interface. The service provides important information around configuration errors, unauthorized intrusions, and other potential errors. The SETroubleshoot service is an unnecessary daemon to have running on a server, especially if X Windows is disabled.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Run the following command to uninstall s etroubleshoot :# yum remove setroubleshoot

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2,"""MBSS-OS-Red Hat Linux  43 - 1.6.1.4 Ensure SETroubleshoot is not installed"" : [WARNING] The SETroubleshoot service notifies desktop users of SELinux denials through a user-friendly interface. The service provides important information around configuration errors, unauthorized intrusions, and other potential errors. The SETroubleshoot service is an unnecessary daemon to have running on a server, especially if X Windows is disabled.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Run the following command to uninstall s etroubleshoot :# yum remove setroubleshoot

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-2,800-171|3.14.1,CSF|ID.RA-1,CSF|PR.IP-12,ITSG-33|SI-2,HIPAA|164.308(a)(5)(ii)(A),LEVEL|1NS,SANS-CSC|3-2,SANS-CSC|4-5,SANS-CSC|6-1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 50 Ensure interactive boot is not enabled,FAILED,"""MBSS-OS-Red Hat Linux 50 Ensure interactive boot is not enabled"" : [FAILED] Turn off the PROMPT option on the console to prevent console users from potentially overriding established security settings.

The file ""/etc/sysconfig/init"" does not contain ""^[\s]*PROMPT[\s]*=""

Solution : 

Edit the /etc/sysconfig/init file and set PROMPT to 'no': PROMPT=no

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-7,CSF|PR.DS-6,CSCv6|5.1,LEVEL|1S ",3,"""MBSS-OS-Red Hat Linux 50 Ensure interactive boot is not enabled"" : [FAILED] Turn off the PROMPT option on the console to prevent console users from potentially overriding established security settings.

The file ""/etc/sysconfig/init"" does not contain ""^[\s]*PROMPT[\s]*=""

Solution : 

Edit the /etc/sysconfig/init file and set PROMPT to 'no': PROMPT=no

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|SI-7,CSF|PR.DS-6,CSCv6|5.1,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  12 - 1.1.5 Ensure noexec option set on /tmp partition,WARNING,"""MBSS-OS-Red Hat Linux  12 - 1.1.5 Ensure noexec option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot run executable binaries from /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add noexec to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,noexec /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80150-6,LEVEL|1S ",2,"""MBSS-OS-Red Hat Linux  12 - 1.1.5 Ensure noexec option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot run executable binaries from /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add noexec to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,noexec /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80150-6,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 86 - 4.1.2 Ensure auditd service is enabled,WARNING,"""MBSS-OS-Red Hat Linux 86 - 4.1.2 Ensure auditd service is enabled"" : [WARNING] Turn on the auditd daemon to record system events.

The capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

# systemctl enable auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_7_Benchmark_v1.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1,SANS-CSC|12 ",2,"""MBSS-OS-Red Hat Linux 86 - 4.1.2 Ensure auditd service is enabled"" : [WARNING] Turn on the auditd daemon to record system events.

The capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

# systemctl enable auditd

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_7_Benchmark_v1.1.0.pdf

Reference(s) : 

800-53|AU-12,800-171|3.3.1,800-171|3.3.2,CSF|DE.CM-1,CSF|DE.CM-3,CSF|DE.CM-7,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1,SANS-CSC|12 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  11 - 1.1.4 Ensure nosuid option set on /tmp partition,WARNING,"""MBSS-OS-Red Hat Linux  11 - 1.1.4 Ensure nosuid option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot create setuid files in /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add nosuid to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,nosuid /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80151-4,LEVEL|1S ",2,"""MBSS-OS-Red Hat Linux  11 - 1.1.4 Ensure nosuid option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot create setuid files in /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add nosuid to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,nosuid /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80151-4,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux 87 - 4.1.3 Ensure auditing for processes that start prior to auditd is enabled,FAILED,"""MBSS-OS-Red Hat Linux 87 - 4.1.3 Ensure auditing for processes that start prior to auditd is enabled"" : [FAILED] Configure grub so that processes that are capable of being audited can be audited even if they start up prior to auditd startup.

Audit events need to be captured on processes that start up prior to auditd , so that potential malicious activity cannot go undetected.

Remote value: 

Non-compliant file(s):
      /etc/default/grub - regex '^[\s]*GRUB_CMDLINE_LINUX[\s]*=' found - expect '^[\s]*GRUB_CMDLINE_LINUX[\s]*=[\s]*"".*audit=1.*""[\s]*$' not found in the following lines:
          6: GRUB_CMDLINE_LINUX=""rd.lvm.lv=vg_root/lv_root rd.lvm.lv=vg_root/lv_swap rhgb quiet""

Solution : 

Edit /etc/default/grub to include audit=1 as part of GRUB_CMDLINE_LINUX :
 GRUB_CMDLINE_LINUX=""audit=1""

And run the following command to update the grub configuration:
 # grub2-mkconfig -o /boot/grub2/grub.cfg

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_7_Benchmark_v1.1.0.pdf

Reference(s) : 

800-53|AU-14,800-53|SI-7,CSF|PR.DS-6,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",3,"""MBSS-OS-Red Hat Linux 87 - 4.1.3 Ensure auditing for processes that start prior to auditd is enabled"" : [FAILED] Configure grub so that processes that are capable of being audited can be audited even if they start up prior to auditd startup.

Audit events need to be captured on processes that start up prior to auditd , so that potential malicious activity cannot go undetected.

Remote value: 

Non-compliant file(s):
      /etc/default/grub - regex '^[\s]*GRUB_CMDLINE_LINUX[\s]*=' found - expect '^[\s]*GRUB_CMDLINE_LINUX[\s]*=[\s]*"".*audit=1.*""[\s]*$' not found in the following lines:
          6: GRUB_CMDLINE_LINUX=""rd.lvm.lv=vg_root/lv_root rd.lvm.lv=vg_root/lv_swap rhgb quiet""

Solution : 

Edit /etc/default/grub to include audit=1 as part of GRUB_CMDLINE_LINUX :
 GRUB_CMDLINE_LINUX=""audit=1""

And run the following command to update the grub configuration:
 # grub2-mkconfig -o /boot/grub2/grub.cfg

See Also : 

https://benchmarks.cisecurity.org/tools2/linux/CIS_Red_Hat_Enterprise_Linux_7_Benchmark_v1.1.0.pdf

Reference(s) : 

800-53|AU-14,800-53|SI-7,CSF|PR.DS-6,CSF|PR.PT-1,800-53|AU-2,HIPAA|164.312(b),LEVEL|2S,PCI-DSS|10.1 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  10 - 1.1.3 Ensure nodev option set on /tmp partition,WARNING,"""MBSS-OS-Red Hat Linux  10 - 1.1.3 Ensure nodev option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is not intended to support devices, set this option to ensure that users cannot attempt to create block or character special devices in /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add nodev to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,nodev /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80149-8,LEVEL|1S ",2,"""MBSS-OS-Red Hat Linux  10 - 1.1.3 Ensure nodev option set on /tmp partition"" : [WARNING] Since the /tmp filesystem is not intended to support devices, set this option to ensure that users cannot attempt to create block or character special devices in /tmp.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit /etc/systemd/system/local-fs.target.wants/tmp.mount to add nodev to the /tmp mount options: [Mount]Options=mode=1777,strictatime,noexec,nodev,nosuid Run the following command to remount /tmp: # mount -o remount,nodev /tmp

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CCE|CCE-80149-8,LEVEL|1S ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  32 - 1.1.1.7 Ensure mounting of udf filesystems is disabled,FAILED,"""MBSS-OS-Red Hat Linux  32 - 1.1.1.7 Ensure mounting of udf filesystems is disabled"" : [FAILED] Removing support for unneeded filesystem types reduces the local attack surface of the system. If this filesystem type is not needed, disable it.

The file ""/etc/modprobe.d/CIS.conf"" could not be found

Solution : 

Edit or create the file /etc/modprobe.d/CIS.conf and add the following line: install udf /bin/true

Run the following command to unload the udf module:
# rmmod udf

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CCE|CCE-80143-1,CSCv6|3.1,LEVEL|1S,PCI-DSS|2.2.5 ",3,"""MBSS-OS-Red Hat Linux  32 - 1.1.1.7 Ensure mounting of udf filesystems is disabled"" : [FAILED] Removing support for unneeded filesystem types reduces the local attack surface of the system. If this filesystem type is not needed, disable it.

The file ""/etc/modprobe.d/CIS.conf"" could not be found

Solution : 

Edit or create the file /etc/modprobe.d/CIS.conf and add the following line: install udf /bin/true

Run the following command to unload the udf module:
# rmmod udf

See Also : 

https://workbench.cisecurity.org/files/1860

Reference(s) : 

800-53|CM-6,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4,800-171|3.4.2,CSF|PR.IP-1,ITSG-33|CM-6,CCE|CCE-80143-1,CSCv6|3.1,LEVEL|1S,PCI-DSS|2.2.5 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  18 - 1.1.14 Ensure nodev option set on /home partition,WARNING,"""MBSS-OS-Red Hat Linux  18 - 1.1.14 Ensure nodev option set on /home partition"" : [WARNING] Since the user partitions are not intended to support devices, set this option to ensure that users cannot attempt to create block or character special devices.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /home partition. See the fstab(5) manual page for more information. # mount -o remount,nodev /home

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CSCv6|3.1,LEVEL|1S,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4 ",2,"""MBSS-OS-Red Hat Linux  18 - 1.1.14 Ensure nodev option set on /home partition"" : [WARNING] Since the user partitions are not intended to support devices, set this option to ensure that users cannot attempt to create block or character special devices.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /home partition. See the fstab(5) manual page for more information. # mount -o remount,nodev /home

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

800-53|AC-6,800-171|3.1.7,CSF|PR.AC-4,CSCv6|3.1,LEVEL|1S,PCI-DSSv3.1|2.2.4,PCI-DSSv3.2|2.2.4 ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  17 - 1.1.13 Ensure separate partition exists for /home,WARNING,"""MBSS-OS-Red Hat Linux  17 - 1.1.13 Ensure separate partition exists for /home"" : [WARNING] The /home directory is used to support disk storage needs of local users.If the system is intended to support local users, create a separate partition for the /home directory to protect against resource exhaustion and restrict the type of files that can be stored under /home .

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

For new installations, during installation create a custom partition setup and specify a separate partition for /home . For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

AJ Lewis, ""LVM HOWTO"", http://tldp.org/HOWTO/LVM-HOWTO/ ",2,"""MBSS-OS-Red Hat Linux  17 - 1.1.13 Ensure separate partition exists for /home"" : [WARNING] The /home directory is used to support disk storage needs of local users.If the system is intended to support local users, create a separate partition for the /home directory to protect against resource exhaustion and restrict the type of files that can be stored under /home .

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

For new installations, during installation create a custom partition setup and specify a separate partition for /home . For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

AJ Lewis, ""LVM HOWTO"", http://tldp.org/HOWTO/LVM-HOWTO/ ",2018-07-24T13:06:28.957Z,,open
10.23.67.85,MBSS-OS-Red Hat Linux  16 - 1.1.12 Ensure separate partition exists for /var/log/audit,WARNING,"""MBSS-OS-Red Hat Linux  16 - 1.1.12 Ensure separate partition exists for /var/log/audit"" : [WARNING] The auditing daemon, auditd , stores log data in the /var/log/audit directory. There are two important reasons to ensure that data gathered by auditd is stored on a separate partition: protection against resource exhaustion (since the audit.log file can grow quite large) and protection of audit data. The audit daemon calculates how much free space is left and performs actions based on the results. If other processes (such as syslog ) consume space in the same partition as auditd , it may not perform as desired.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

For new installations, during installation create a custom partition setup and specify a separate partition for /var/log/audit . For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

AJ Lewis, ""LVM HOWTO"", http://tldp.org/HOWTO/LVM-HOWTO/ ",2,"""MBSS-OS-Red Hat Linux  16 - 1.1.12 Ensure separate partition exists for /var/log/audit"" : [WARNING] The auditing daemon, auditd , stores log data in the /var/log/audit directory. There are two important reasons to ensure that data gathered by auditd is stored on a separate partition: protection against resource exhaustion (since the audit.log file can grow quite large) and protection of audit data. The audit daemon calculates how much free space is left and performs actions based on the results. If other processes (such as syslog ) consume space in the same partition as auditd , it may not perform as desired.

CMD_EXEC_CHECKS do not work against the localhost - try from a different host or in command-line

Solution : 

For new installations, during installation create a custom partition setup and specify a separate partition for /var/log/audit . For systems that were previously installed, create a new partition and configure /etc/fstab as appropriate.

See Also : 

https://workbench.cisecurity.org/files/1859

Reference(s) : 

AJ Lewis, ""LVM HOWTO"", http://tldp.org/HOWTO/LVM-HOWTO/ ",2018-07-24T13:06:28.957Z,,open
